-.2274377545,.2606375034,-.3821723172
-.4068273889+.3269144835e-1*I,.5224166499+.3973702873e-1*I,-1.047197551+.1201609784*I
-.3409277950,.6410424826,-.7294333548
-.3222877569,.7022234949,-.5795798971
-.3143316782,.7504179688,-.4651758876
-.3119336601,.7918565218,-.3679750281
-.3131964483,.8288453018,-.2813132837
-.2768973358+.3009260388*I,.4513768043+.3657808770*I,-1.047197551+.9562200763*I
-.2957980764+.2796348644*I,.4669263457+.3399010811*I,-1.047197551+.9026399559*I
-.3146988152+.2575236137*I,.4824758860+.3130244681*I,-1.047197551+.8447282359*I
-.3335995532+.2343602839*I,.4980254257+.2848690345*I,-1.047197551+.7814827330*I
-.3525002931+.2097966851*I,.5135749665+.2550115493*I,-1.047197552+.7114358822*I
-.3714010312+.1832706535*I,.5291245065+.2227686933*I,-1.047197551+.6322756082*I
-.3903017704+.1537699325*I,.5446740469+.1869100493*I,-1.047197551+.5399390325*I
-.4092025096+.1191042740*I,.5602235875+.1447733336*I,-1.047197551+.4258468690*I
-.4281032486+.7218061017e-1*I,.5757731280+.8773679740e-1*I,-1.047197551+.2629074105*I
-.3897137561,.6609599496,-.8345141542
-.3596465254,.7360309166,-.6449319048
-.3476345372,.7891554202,-.5173510891
-.3429040108,.8334291772,-.4130769298
-.1815874855,.2719255928,-.2926287251
-.1852258715,.3060267907,-.2123292266
-.1910688945,.3374482131,-.1374988808
-.1987331875,.3666558509,-.6679954051e-1
-.2079575125,.3939672430,.6923493044e-3
-.2185557745,.4196085894,.6565060993e-1
-.2303913295,.4437459850,.1285892775
-.2433618915,.4665037601,.1899155724
-.2573901755,.4879758549,.2499631024
-.2724178725,.5082331463,.3090137854
-.2884016655,.5273282857,.3673130442
-.3053105775,.5452989280,.4250808650
-.3231242205,.5621698530,.4825202680
-.1759214254,.2860844529,-.3544937557
-.1776349656,.3225253346,-.2690718810
-.1819511472,.3558026605,-.1905028546
-.1883460303,.3865532900,-.1169644783
-.1964778672,.4151926188,-.4726072644e-1
-.2061104090,.4420078160,.1944828348e-1
-.2170736861,.4672054811,.8378371767e-1
-.2292420775,.4909383081,.1462248342
-.2425212005,.5133210209,.2071550907
-.2568396905,.5344403659,.2668914757
-.2721438505,.5543616120,.3257041707
-.2883941055,.5731328620,.3838303536
-.3055626445,.5907879220,.4414843950
-.1737315640,.2975589846,-.4248290623
-.1729486480,.3370343508,-.3323731209
-.1753763817,.3726071195,-.2488856280
-.1802520217,.4052044152,-.1717131698
-.1871078593,.4353947440,-.9922781078e-1
-.1956336913,.4635551663,-.3034070359e-1
-.2056126137,.4899493309,.3572362681e-1
-.2168873532,.5147684078,.9954523678e-1
-.2293410834,.5381544010,.1615759500
-.2428858065,.5602142730,.2221803310
-.2574549874,.5810288980,.2816621123
-.2729987365,.6006589190,.3402821052
-.2894806030,.6191486420,.3982709437
-.1760877334,.3051445010,-.5070371382
-.1718425790,.3488282806,-.4042541998
-.1718287093,.3873688607,-.3140068967
-.1748269280,.4222481942,-.2320365153
-.1801554636,.4542949862,-.1559724050
-.1873880097,.4840274194,-.8432915248e-1
-.1962381384,.5117936533,-.1609835632e-1
-.2065037785,.5378393077,.4944636371e-1
-.2180375236,.5623435588,.1128533508
-.2307294620,.5854400060,.1745530893
-.2444966627,.6072294520,.2348953726
-.2592764642,.6277880640,.2941735345
-.2750220557,.6471727420,.3526410455
-.1850312198,.3064755668,-.6079048030
-.1754124669,.3566910500,-.4881506825
-.1720241387,.3993333440,-.3879761236
-.1725950510,.4371631105,-.2993842860
-.1760338115,.4715069566,-.2185674470
-.1817156930,.5031242498,-.1433536466
-.1892443274,.5324967827,-.7236021510e-1
-.1983507888,.5599514397,-.4637748370e-2
-.2088440775,.5857203838,.6050367443e-1
-.2205842291,.6099737438,.1235886341
-.2334665953,.6328387228,.1850315277
-.2474121363,.6544113928,.2451709608
-.2623611851,.6747642828,.3042923805
-.2058926873,.2952138434,-.7459422404
-.1857258907,.3582506588,-.5908615403
-.1771237090,.4072304829,-.4743878179
-.1743351779,.4491437112,-.3760198167
-.1753230924,.4864666045,-.2885950925
-.1790795309,.5204243073,-.2085999194
-.1850181477,.5517295356,-.1339957395
-.1927631022,.5808391277,-.6347016439e-1
-.2020576323,.6080651840,.3885338770e-2
-.2127185107,.6336304200,.6873519941e-1
-.2246110408,.6576985600,.1315872750
-.2376343268,.6803922490,.1928445843
-.2517121190,.7018041650,.2528377989
-.2736646344+.3350501576e-1*I,.2289993767+.4072593414e-1*I,-1.047197552+.1231364905*I
-.2080650543,.3472605372,-.7305967782
-.1893202259,.4085689261,-.5803855297
-.1813186893,.4568186542,-.4658363075
-.1788929579,.4982908936,-.3685528615
-.1801361524,.5353034890,-.2818369025
-.1840885089,.5690230510,-.2023440878
-.1901862609,.6001348464,-.1281142318
-.1980657982,.6290808518,-.5787673249e-1
-.2074776705,.6561642758,.9252421247e-2
-.2182433545,.6816021188,.7392227822e-1
-.2302313615,.7055542058,.1366305585
-.2433430886,.7281403918,.1977733612
-.2623141000+.9801990721e-1*I,.2612450566+.1191449160*I,-1.047197551+.3537275937*I
-.2812148393+.2958879612e-1*I,.2767945971+.3596570049e-1*I,-1.047197552+.1088039457*I
-.2142474694,.3967183308,-.7252889998
-.1959773615,.4574496881,-.5766973787
-.1881830905,.5054474803,-.4628097597
-.1858840066,.5467657766,-.3659034169
-.1872168544,.5836693977,-.2794353157
-.1912382761,.6173050098,-.2001187831
-.1973922717,.6483484408,-.1260205633
-.2053194649,.6772365178,-.5588451781e-1
-.2147729504,.7042693608,.1116485345e-1
-.2255758460,.7296619718,.7577123419e-1
-.2375977862,.7535728148,.1384288079
-.2525446465+.1382183360*I,.2941313472+.1680068111*I,-1.047197551+.4894788352*I
-.2714453850+.9936800152e-1*I,.3096808870+.1207835482*I,-1.047197552+.3583955484*I
-.2903461246+.3357479520e-1*I,.3252304280+.4081075229e-1*I,-1.047197552+.1233916493*I
-.2247726703,.4434598325,-.7306980697
-.2060186996,.5047793323,-.5804556036
-.1980132040,.5530338724,-.4658937317
-.1955850610,.5945090436,-.3686030961
-.1968265508,.6315237113,-.2818824185
-.2007775960,.6652448668,-.2023862525
-.2068742804,.6963579608,-.1281538941
-.2147529134,.7253050648,-.5791446858e-1
-.2241639966,.7523894478,.9216200223e-2
-.2349289753,.7778281478,.7388726394e-1
-.2445789763+.1725751587*I,.3277484811+.2097681315*I,-1.047197551+.5993189286*I
-.2634797162+.1414976514*I,.3432980219+.1719928762*I,-1.047197552+.5002192028*I
-.2823804544+.1036559813*I,.3588475617+.1259956628*I,-1.047197552+.3731932039*I
-.3012811936+.4417143242e-1*I,.3743971025+.5369115064e-1*I,-1.047197551+.1620378781*I
-.2404401311,.4868741999,-.7489919156
-.2199816679,.5502655418,-.5929092234
-.2112599749,.5993906326,-.4760513371
-.2084000024,.6413906996,-.3774690297
-.2093379189,.6787743658,-.2899049760
-.2130561134,.7127785548,-.2098113470
-.2189637376,.7441214548,-.1351339493
-.2266825253,.7732628528,-.6455209587e-1
-.2359542711,.8005166048,.2847592844e-2
-.2387158560+.2046101406*I,.3622175100+.2487072136*I,-1.047197551+.6962466663*I
-.2576165961+.1775856618*I,.3777670512+.2158584858*I,-1.047197552+.6148322234*I
-.2765173342+.1472806922*I,.3933165908+.1790222638*I,-1.047197552+.5190301768*I
-.2954180729+.1110410439*I,.4088661311+.1349723359*I,-1.047197551+.3984955143*I
-.3143188116+.5875543319e-1*I,.4244156710+.7141825930e-1*I,-1.047197552+.2148258767*I
-.2629192274,.5254164882,-.7851913973
-.2387496798,.5933187173,-.6162746314
-.2286128880,.6441638852,-.4948382206
-.2249257514,.6871693850,-.3937576173
-.2252912673,.7252488160,-.3045867668
-.2285746330,.7597815460,-.2233648753
-.2341315197,.7915507730,-.1478517564
-.2415551973,.8210508840,-.7662921187e-1
-.2353717392+.2359228526*I,.3977071695+.2867683641*I,-1.047197552+.7858340431*I
-.2542724784+.2114655512*I,.4132567100+.2570400853*I,-1.047197552+.7162935443*I
-.2731732173+.1850927953*I,.4288062503+.2249835380*I,-1.047197552+.6378308558*I
-.2920739575+.1558351120*I,.4443557919+.1894203111*I,-1.047197552+.5465485835*I
-.3109746965+.1216281155*I,.4599053322+.1478411071*I,-1.047197552+.4343474100*I
-.3298754356+.7606438790e-1*I,.4754548729+.9245759734e-1*I,-1.047197551+.2767114208*I
-.2964479820,.5546102497,-.8531814841
-.2638564244,.6327495786,-.6546726726
-.2511687456,.6866953963,-.5248583710
-.2460767806,.7314084890,-.4194676618
-.2454976092,.7706362020,-.3276002199
-.2480754961,.8060264550,-.2445145222
-.2530698250,.8384794810,-.1676344904
-.2351577397+.2675928574*I,.4344650673+.3252638102*I,-1.047197552+.8713932872*I
-.2540584783+.2449378538*I,.4500146072+.2977262559*I,-1.047197552+.8106971639*I
-.2729592179+.2210582342*I,.4655641481+.2687001596*I,-1.047197552+.7439355907*I
-.2918599562+.1955057815*I,.4811136881+.2376407055*I,-1.047197552+.6692447020*I
-.3107606964+.1675167276*I,.4966632293+.2036195196*I,-1.047197552+.5835251621*I
-.3296614348+.1355904660*I,.5122127695+.1648125890*I,-1.047197551+.4808340824*I
-.3485621741+.9587111735e-1*I,.5277623101+.1165330242*I,-1.047197551+.3462718267*I
-.3674629133+.2193955654e-1*I,.5433118505+.2666791569e-1*I,-1.047197552+.8074765099e-1*I
-.2983579347,.6658338843,-.7169749778
-.2808144804,.7256819805,-.5708563319
-.2733441174,.7732860585,-.4580000019
-.2712444530,.8143619575,-.3616858371
-.2727190354,.8510932975,-.2756084443
-.1392562575,.2795855070,-.2120724085
-.1451058815,.3109989073,-.1372577082
-.1527757395,.3401997802,-.6657038420e-1
-.1620049055,.3675052877,.9120776270e-3
-.1726074835,.3931413895,.6586284898e-1
-.1844469635,.4172740143,.1287955328
-.1974211565,.4400273756,.1901170588
-.2114528485,.4614953276,.2501608331
-.2264837865,.4817486789,.3092086295
-.2424706995,.5008400266,.3675057697
-.2593826445,.5188069804,.4252721701
-.2771992715,.5356742792,.4827108074
-.2959097355,.5514551022,.5400146033
-.1306994040,.2962758767,-.2669661423
-.1350748395,.3294811794,-.1885464215
-.1415183115,.3601727465,-.1151201894
-.1496915324,.3887617742,-.4550318597e-1
-.1593603541,.4155328715,.2113744347e-1
-.1703561797,.4406909736,.8541841517e-1
-.1825543325,.4643876256,.1478160248
-.1958611115,.4867367212,.2087116947
-.2102056675,.5078243830,.2684209920
-.2255347055,.5277153890,.3272130894
-.2418089805,.5464574422,.3853244612
-.2590009615,.5640840082,.4429689995
-.2770933105,.5806161622,.5003459073
-.1248954785,.3111064315,-.3280501064
-.1274592701,.3465138173,-.2449267655
-.1324424420,.3789804051,-.1680193040
-.1393874354,.4090623641,-.9573477006e-1
-.1479898329,.4371297195,-.2700392680e-1
-.1580363176,.4634417610,.3893680553e-1
-.1693719927,.4881867696,.1026598239
-.1818816902,.5115047333,.1646118142
-.1954786238,.5335011426,.2251537920
-.2100971813,.5542557498,.2845869911
-.2256882038,.5738283088,.3431704594
-.2422158447,.5922623918,.4011336024
-.2596554820,.6095879268,.4586855781
-.1224513358,.3234240989,-.3971358522
-.1226956718,.3616508242,-.3076221464
-.1258876933,.3962945870,-.2261612103
-.1313712865,.4281529042,-.1504718230
-.1387335303,.4577276881,-.7911454266e-1
-.1476957866,.4853576280,-.1110725515e-1
-.1580608972,.5112823749,.5426022653e-1
-.1696847486,.5356771003,.1175257099
-.1824597528,.5586725785,.1791125587
-.1963046946,.5803675295,.2393656201
-.2111582276,.6008365205,.2985747407
-.2269745956,.6201351675,.3569909318
-.2437207750,.6383036135,.4148380242
-.1243307587,.3321593016,-.4772347538
-.1214197894,.3742213562,-.3784993232
-.1223220698,.4116483385,-.2908358620
-.1260130319,.4456856297,-.2106720465
-.1318986016,.4770553372,-.1359424815
-.1395987776,.5062193577,-.6532054626e-1
-.1488543231,.5334928005,.2110603316e-2
-.1594804227,.5591003109,.6702059454e-1
-.1713413013,.5832069252,.1299207038
-.1843352919,.6059362222,.1912162771
-.1983855719,.6273815802,.2512396127
-.2134341892,.6476134422,.3102717043
-.2294381166,.6666841082,.3685573261
-.1322868899,.3353046253,-.5740833482
-.1246382290,.3831254277,-.4606597356
-.1224285666,.4243350307,-.3640191753
-.1238248844,.4611615043,-.2777262067
-.1278952808,.4947375855,-.1985344203
-.1340892052,.5257324824,-.1245294439
-.1420502599,.5545794000,-.5446530582e-1
-.1515333323,.5815762795,.1252749566e-1
-.1623627000,.6069367145,.7708886227e-1
-.1744087893,.6308182015,.1397104716
-.1875743743,.6533389225,.2007842908
-.2017859493,.6745882245,.2606332682
-.2169881457,.6946334085,.3195317968
-.1504430987,.3279992188,-.7018045860
-.1341744714,.3862977405,-.5600053769
-.1272920963,.4331871083,-.4490126688
-.1255591145,.4738172994,-.3537821321
-.1272961132,.5102296660,-.2684243919
-.1316305377,.5434848181,-.1899013668
-.1380403736,.5742172699,-.1163975340
-.1461849429,.6028411228,-.4672049454e-1
-.1558286439,.6296427568,.1996746252e-1
-.1668019302,.6548282538,.8428612737e-1
-.1789794726,.6785499588,.1467138500
-.1922670990,.7009223348,.2076334555
-.2065936015,.7220319408,.2673614996
-.2016860081,.2826111577,-.9425879333
-.1542917383,.3787434425,-.6910349242
-.1388900559,.4359881774,-.5521583157
-.1324221434,.4823737596,-.4424724240
-.1309512609,.5226853624,-.3480121904
-.1328772596,.5588679978,-.2631696964
-.1373589895,.5919440966,-.1850170021
-.1438897628,.6225295468,-.1117915874
-.1521374254,.6510280888,-.4233006425e-1
-.1618715700,.6777197858,.2418795024e-1
-.1729260431,.7028066008,.8837123597e-1
-.1851778551,.7264380288,.1506908128
-.1985345268,.7487264808,.2115244744
-.2191816838+.8798694582e-1*I,.2806135917+.1069496754*I,-1.047197551+.3187588945*I
-.2082567249,.3324167915,-.9370835578
-.1619186010,.4272653132,-.6893471564
-.1466500323,.4843482473,-.5509181714
-.1402468179,.5306551859,-.4414357557
-.1388171213,.5709167289,-.3470962303
-.1407729266,.6070631328,-.2623347594
-.1452779415,.6401109280,-.1842404199
-.1518278635,.6706731040,-.1110589347
-.1600918688,.6991517810,-.4163144617e-1
-.1698403644,.7258260330,.2485971502e-1
-.1809077304,.7508971770,.8902160568e-1
-.1931713433,.7745142600,.1513240905
-.2099856096+.1316571118*I,.3137321993+.1600315280*I,-1.047197551+.4678321876*I
-.2288863498+.9052138411e-1*I,.3292817404+.1100303296*I,-1.047197552+.3276295642*I
-.2262981096,.3709515114,-.9679393034
-.1737679850,.4733265196,-.6977705590
-.1578276906,.5312259466,-.5570796743
-.1511008790,.5779262255,-.4465781362
-.1494659204,.6184372659,-.3516361114
-.1512734650,.6547638850,-.2664709905
-.1556628024,.6879522880,-.1880862564
-.1621176825,.7186299880,-.1146863157
-.1703006241,.7472071990,-.4508965863e-1
-.1799779723,.7739679330,.2153493094e-1
-.1909814492,.7991167350,.8580312489e-1
-.2026828695+.1677974240*I,.3476179341+.2039607110*I,-1.047197551+.5844050388*I
-.2215836085+.1359202270*I,.3631674744+.1652134190*I,-1.047197552+.4819207225*I
-.2404843475+.9631312030e-1*I,.3787170148+.1170702865*I,-1.047197552+.3478069922*I
-.2593850871+.2370026198e-1*I,.3942665558+.2880808400e-1*I,-1.047197551+.8721208028e-1*I
-.1907116537,.5162640381,-.7186553216
-.1730229736,.5762886602,-.5720430473
-.1654872287,.6239722103,-.4589788113
-.1633471633,.6650972168,-.3625448350
-.1647929760,.7018635278,-.2763882484
-.1689016111,.7353931298,-.1972937089
-.1751267374,.7663500998,-.1233614745
-.1831142694,.7951648348,-.5335345696e-1
-.1926204880,.8221335798,.1359518077e-1
-.1976056092+.2011286023*I,.3824053725+.2444753426*I,-1.047197552+.6859720981*I
-.2165063471+.1737495192*I,.3979549117+.2111955871*I,-1.047197552+.6029666315*I
-.2354070873+.1428588524*I,.4135044532+.1736474400*I,-1.047197552+.5046618307*I
-.2543078260+.1054134000*I,.4290539936+.1281318362*I,-1.047197551+.3792356507*I
-.2732085648+.4794678974e-1*I,.4446035337+.5828016366e-1*I,-1.047197552+.1757518595*I
-.2144522400,.5545465981,-.7570178893
-.1932112440,.6188891218,-.5982417897
-.1841749997,.6683965551,-.4803708597
-.1811281800,.7106237388,-.3812269329
-.1819357513,.7481658408,-.2932988670
-.1855544428,.7822909788,-.2129484782
-.1913815392,.8137317608,-.1380803555
-.1990324072,.8429557178,-.6735201196e-1
-.1952239926+.2335860810*I,.4182850107+.2839279772*I,-1.047197551+.7793222011*I
-.2141247322+.2089690997*I,.4338345516+.2540056046*I,-1.047197552+.7090216154*I
-.2330254708+.1823658100*I,.4493840919+.2216688398*I,-1.047197552+.6295105314*I
-.2519262094+.1527418385*I,.4649336319+.1856603830*I,-1.047197551+.5366405858*I
-.2708269494+.1178406791*I,.4804831728+.1432374116*I,-1.047197552+.4215799941*I
-.2897276880+.7018802606e-1*I,.4960327133+.8531477644e-1*I,-1.047197551+.2558060115*I
-.2490454486,.5840064086,-.8258637049
-.2200906010,.6577252537,-.6402008561
-.2083995360,.7104596692,-.5136773776
-.2038433570,.7545215042,-.4099399653
-.2036203962,.7933162372,-.3190956299
-.2064625088,.8283853202,-.2367126762
-.2116665886,.8605833902,-.1603460296
-.997053835e-1,.2844949395,-.1380627049
-.1073566585,.3137184004,-.6733524501e-1
-.1165696625,.3410435533,.1787047506e-3
-.1271578335,.3666971664,.6515449597e-1
-.1389842105,.3908457178,.1281071662
-.1519462835,.4136138111,.1894446180
-.1659665995,.4350955918,.2495009377
-.1809867185,.4553620934,.3085583768
-.1969632205,.4744660955,.3668625975
-.2138650385,.4924453599,.4246337464
-.2316717095,.5093247598,.4820749474
-.2503722885,.5251175983,.5393792002
-.2699647925,.5398262860,.5967353956
-.888098521e-1,.3030769675,-.1877369298
-.952733875e-1,.3337441473,-.1143569250
-.1034637060,.3623123917,-.4477569848e-1
-.1131475244,.3890652614,.2183672636e-1
-.1241568087,.4142070029,.8609522718e-1
-.1363672720,.4378886917,.1484748886
-.1496854950,.4602238783,.2093562932
-.1640408380,.4812984274,.2690544208
-.1793801740,.5011769158,.3278380320
-.1956643940,.5199068805,.3859433099
-.2128660830,.5375216462,.4435839507
-.2309680050,.5540421632,.5009590365
-.2499622060,.5694780982,.5582595769
-.802174177e-1,.3202975897,-.2422530138
-.852728210e-1,.3526763789,-.1655229176
-.922778032e-1,.3826854202,-.9337298288e-1
-.1009317827,.4106900774,-.2474695847e-1
-.1110238300,.4369467362,.4111082124e-1
-.1224006327,.4616417537,.1047676588
-.1349481303,.4849137708,.1666668131
-.1485803478,.5068672914,.2271669274
-.1632322919,.5275813169,.2865675702
-.1788552953,.5471150028,.3451266111
-.1954139163,.5655114288,.4030726355
-.2128838845,.5828000958,.4606142593
-.2312507865,.5989985248,.5179475315
-.743243248e-1,.3357500122,-.3027200350
-.776636173e-1,.3702147647,-.2216441522
-.832654450e-1,.4019293646,-.1462388396
-.907268315e-1,.4313836398,-.7509876620e-1
-.997749635e-1,.4589091964,-.7261451551e-2
-.1102163714,.4847412022,.5797115091e-1
-.1219094247,.5090518110,.1211289290
-.1347482919,.5319696631,.1826298815
-.1486530573,.5535918972,.2428151223
-.1635633774,.5739918622,.3019718651
-.1794342974,.5932242012,.3603492655
-.1962334658,.6113282372,.4181698738
-.2139392947,.6283302122,.4756383594
-.717000779e-1,.3488319449,-.3708060564
-.728666483e-1,.3859376780,-.2838778226
-.767600840e-1,.4197288582,-.2042342853
-.828099131e-1,.4508989058,-.1298919909
-.906488809e-1,.4798942226,-.5956789907e-1
-.1000253546,.5070206752,.7629325760e-2
-.1107594022,.5324969723,.7235332780e-1
-.1227185740,.5564841099,.1351048644
-.1358035788,.5791027775,.1962821037
-.1499393673,.6004441985,.2562123349
-.1650693656,.6205771405,.3151730124
-.1811516601,.6395525495,.3734064222
-.1981564553,.6574066435,.4311304021
-.732283052e-1,.3585779017,-.4492230549
-.714868268e-1,.3992184209,-.3539674856
-.732177187e-1,.4356382100,-.2685930550
-.775473928e-1,.4688991362,-.1900580540
-.839533348e-1,.4996363213,-.1165452291
-.920945879e-1,.5282642056,-.4686123366e-1
-.1017353827,.5550693717,.1983220526e-1
-.1127060617,.5802580382,.8415523626e-1
-.1248812204,.6039826402,.1465864468
